,dormitory_type,condition_type,house_age
4835,house,regular,new_house
4836,apartament,regular,new_house
4837,house,regular,new_house
4838,house,regular,new_house
4839,house,regular,new_house
4840,house,regular,new_house
4841,house,good,new_house
4842,house,regular,new_house
4843,house,regular,new_house
4844,apartament,regular,new_house
4845,house,good,new_house
4846,house,regular,new_house
4847,house,regular,new_house
4848,house,regular,new_house
4849,house,regular,new_house
4850,apartament,regular,new_house
4851,house,regular,new_house
4852,house,regular,new_house
4853,house,regular,new_house
4854,house,regular,new_house
4855,house,regular,new_house
4856,house,regular,new_house
4857,house,good,new_house
4858,house,regular,new_house
4859,house,regular,new_house
4860,house,good,new_house
4861,house,regular,new_house
4862,house,regular,new_house
4863,house,regular,new_house
4864,apartament,regular,new_house
4865,house,regular,new_house
4866,house,regular,new_house
4867,house,regular,new_house
4868,house,bad,new_house
4869,house,regular,new_house
4870,apartament,regular,new_house
4871,house,regular,new_house
4872,house,regular,new_house
4873,house,regular,new_house
4874,house,regular,new_house
4875,house,regular,new_house
4876,apartament,regular,new_house
4877,house,regular,new_house
4878,house,regular,new_house
4879,house,regular,new_house
4880,house,regular,new_house
4881,house,regular,new_house
4882,house,regular,new_house
4883,house,regular,new_house
4884,house,regular,new_house
4885,house,regular,new_house
4886,house,regular,new_house
4887,house,regular,new_house
4888,house,regular,new_house
4889,house,regular,new_house
4890,studio,regular,new_house
4891,house,regular,new_house
4892,apartament,regular,new_house
4893,house,good,new_house
4894,house,regular,new_house
4895,house,regular,new_house
4896,house,regular,new_house
4897,house,regular,new_house
4898,apartament,regular,new_house
4899,house,regular,new_house
4900,house,regular,new_house
4901,apartament,regular,new_house
4902,house,regular,new_house
4903,house,regular,new_house
4904,house,regular,new_house
4905,house,regular,new_house
4906,house,regular,new_house
4907,house,regular,new_house
4908,house,regular,new_house
4909,house,regular,new_house
4910,house,regular,new_house
4911,house,regular,new_house
4912,apartament,good,new_house
4913,house,regular,new_house
4914,house,regular,new_house
4915,house,regular,new_house
4916,apartament,regular,new_house
4917,house,regular,new_house
4918,house,regular,new_house
4919,house,regular,new_house
4920,house,regular,new_house
4921,house,regular,new_house
4922,house,regular,new_house
4923,house,regular,new_house
4924,house,regular,new_house
4925,house,good,new_house
4926,house,regular,new_house
4927,house,regular,new_house
4928,house,regular,new_house
4929,house,regular,new_house
4930,apartament,regular,new_house
4931,house,regular,new_house
4932,house,regular,new_house
4933,house,regular,new_house
4934,house,regular,new_house
4935,house,regular,new_house
4936,house,regular,new_house
4937,house,regular,new_house
4938,house,regular,new_house
4939,house,regular,new_house
4940,house,regular,new_house
4941,house,regular,new_house
4942,house,regular,new_house
4943,house,regular,new_house
4944,apartament,regular,new_house
4945,house,regular,new_house
4946,house,regular,new_house
4947,house,regular,new_house
4948,house,regular,new_house
4949,house,regular,new_house
4950,house,regular,new_house
4951,house,regular,new_house
4952,apartament,regular,new_house
4953,house,regular,new_house
4954,house,regular,new_house
4955,apartament,regular,new_house
4956,apartament,regular,new_house
4957,apartament,regular,new_house
4958,house,regular,new_house
4959,house,regular,new_house
4960,house,regular,new_house
4961,house,regular,new_house
4962,house,regular,new_house
4963,house,regular,new_house
4964,house,regular,new_house
4965,house,regular,new_house
4966,house,regular,new_house
4967,house,regular,new_house
4968,house,regular,new_house
4969,house,regular,new_house
4970,house,regular,new_house
4971,house,regular,new_house
4972,house,regular,new_house
4973,house,regular,new_house
4974,house,regular,new_house
4975,house,regular,new_house
4976,house,regular,new_house
4977,house,regular,new_house
4978,house,regular,new_house
4979,house,regular,new_house
4980,house,regular,new_house
4981,house,regular,new_house
4982,house,regular,new_house
4983,house,regular,new_house
4984,house,regular,new_house
4985,house,regular,new_house
4986,house,regular,new_house
4987,house,regular,new_house
4988,house,regular,new_house
4989,house,regular,new_house
4990,house,regular,new_house
4991,house,regular,new_house
4992,house,regular,new_house
4993,apartament,good,new_house
4994,house,regular,new_house
4995,house,regular,new_house
4996,house,regular,new_house
4997,house,regular,new_house
4998,house,regular,new_house
4999,house,good,new_house
5000,house,regular,new_house
5001,house,regular,new_house
5002,house,regular,new_house
5003,house,regular,new_house
5004,house,regular,new_house
5005,house,regular,new_house
5006,house,regular,new_house
5007,apartament,good,new_house
5008,house,good,new_house
5009,house,regular,new_house
5010,apartament,regular,new_house
5011,house,good,new_house
5012,house,regular,new_house
5013,house,regular,new_house
5014,house,good,new_house
5015,house,regular,new_house
5016,house,regular,new_house
5017,house,regular,new_house
5018,house,good,new_house
5019,house,regular,new_house
5020,apartament,regular,new_house
5021,apartament,regular,new_house
5022,house,regular,new_house
5023,house,regular,new_house
5024,house,regular,new_house
5025,house,regular,new_house
5026,house,regular,new_house
5027,house,regular,new_house
5028,house,regular,new_house
5029,house,regular,new_house
5030,house,regular,new_house
5031,house,regular,new_house
5032,house,regular,new_house
5033,house,regular,new_house
5034,house,regular,new_house
5035,house,regular,new_house
5036,house,regular,new_house
5037,house,regular,new_house
5038,house,regular,new_house
5039,house,regular,new_house
5040,house,regular,new_house
5041,house,regular,new_house
5042,apartament,regular,new_house
5043,house,regular,new_house
5044,house,regular,new_house
5045,house,regular,new_house
5046,apartament,regular,new_house
5047,house,regular,new_house
5048,house,regular,new_house
5049,house,regular,new_house
5050,house,regular,new_house
5051,house,regular,new_house
5052,house,regular,new_house
5053,house,regular,new_house
5054,house,regular,new_house
5055,house,regular,new_house
5056,house,regular,new_house
5057,house,regular,new_house
5058,house,regular,new_house
5059,house,regular,new_house
5060,house,regular,new_house
5061,house,good,new_house
5062,house,regular,new_house
5063,house,regular,new_house
5064,apartament,regular,new_house
5065,house,good,new_house
5066,house,regular,new_house
5067,house,regular,new_house
5068,house,regular,new_house
5069,house,regular,new_house
5070,house,regular,new_house
5071,house,regular,new_house
5072,house,regular,new_house
5073,house,regular,new_house
5074,house,regular,new_house
5075,house,regular,new_house
5076,house,regular,new_house
5077,house,regular,new_house
5078,house,regular,new_house
5079,apartament,regular,new_house
5080,house,regular,new_house
5081,house,regular,new_house
5082,house,regular,new_house
5083,house,regular,new_house
5084,house,regular,new_house
5085,house,regular,new_house
5086,house,regular,new_house
5087,apartament,regular,new_house
5088,house,regular,new_house
5089,apartament,regular,new_house
5090,house,regular,new_house
5091,house,regular,new_house
5092,house,regular,new_house
5093,apartament,regular,new_house
5094,house,regular,new_house
5095,apartament,regular,new_house
5096,house,regular,new_house
5097,house,regular,new_house
5098,house,regular,new_house
5099,house,regular,new_house
5100,house,regular,new_house
5101,house,regular,new_house
5102,house,regular,new_house
5103,house,good,new_house
5104,house,regular,new_house
5105,house,good,new_house
5106,house,regular,new_house
5107,house,regular,new_house
5108,house,regular,new_house
5109,house,regular,new_house
5110,house,regular,new_house
5111,house,regular,new_house
5112,apartament,regular,new_house
5113,house,good,new_house
5114,house,regular,new_house
5115,house,regular,new_house
5116,apartament,regular,new_house
5117,house,regular,new_house
5118,house,bad,new_house
5119,apartament,regular,new_house
5120,apartament,regular,new_house
5121,house,regular,new_house
5122,house,regular,new_house
5123,house,regular,new_house
5124,house,regular,new_house
5125,house,regular,new_house
5126,house,regular,new_house
5127,house,regular,new_house
5128,house,regular,new_house
5129,house,regular,new_house
5130,house,regular,new_house
5131,house,regular,new_house
5132,house,regular,new_house
5133,house,regular,new_house
5134,house,regular,new_house
5135,studio,regular,new_house
5136,house,regular,new_house
5137,apartament,regular,new_house
5138,house,regular,new_house
5139,house,regular,new_house
5140,house,regular,new_house
5141,house,regular,new_house
5142,house,regular,new_house
5143,house,regular,new_house
5144,house,regular,new_house
5145,house,regular,new_house
5146,house,regular,new_house
5147,house,good,new_house
5148,house,regular,new_house
5149,house,regular,new_house
5150,house,regular,new_house
5151,house,regular,new_house
5152,house,regular,new_house
5153,house,regular,new_house
5154,house,regular,new_house
5155,house,regular,new_house
5156,house,good,new_house
5157,house,regular,new_house
5158,house,regular,new_house
5159,house,regular,new_house
5160,house,good,new_house
5161,house,regular,new_house
5162,house,regular,new_house
5163,house,regular,new_house
5164,house,regular,new_house
5165,house,regular,new_house
5166,house,regular,new_house
5167,house,regular,new_house
5168,studio,regular,new_house
5169,house,regular,new_house
5170,house,regular,new_house
5171,house,regular,new_house
5172,house,regular,new_house
5173,house,regular,new_house
5174,house,regular,new_house
5175,house,regular,new_house
5176,house,regular,new_house
5177,house,good,new_house
5178,house,regular,new_house
5179,house,regular,new_house
5180,house,good,new_house
5181,house,regular,new_house
5182,house,regular,new_house
5183,house,regular,new_house
5184,house,regular,new_house
5185,apartament,regular,new_house
5186,house,regular,new_house
5187,house,good,new_house
5188,house,regular,new_house
5189,apartament,regular,new_house
5190,house,regular,new_house
5191,house,regular,new_house
5192,house,regular,new_house
5193,house,good,new_house
5194,house,regular,new_house
5195,house,regular,new_house
5196,house,regular,new_house
5197,house,bad,new_house
5198,house,regular,new_house
5199,house,regular,new_house
5200,house,regular,new_house
5201,house,regular,new_house
5202,house,regular,new_house
5203,house,regular,new_house
5204,apartament,regular,new_house
5205,house,regular,new_house
5206,house,regular,new_house
5207,house,regular,new_house
5208,house,regular,new_house
5209,house,regular,new_house
5210,house,regular,new_house
5211,house,good,new_house
5212,house,regular,new_house
5213,house,regular,new_house
5214,house,regular,new_house
5215,house,regular,new_house
5216,house,regular,new_house
5217,house,regular,new_house
5218,house,regular,new_house
5219,apartament,bad,new_house
5220,house,regular,new_house
5221,house,regular,new_house
5222,house,regular,new_house
